Ticker,Name
NOVAGOLD.BO,NovaGold Petro Resources Ltd
NOVAPUB.BO,NOVA PUBLICATIONS INDIA LTD
NOVARTIND.BO,NOVARTIS INDIA LTD.
NOVIS.BO,Nova Iron & Steel Ltd.
NPRFIN.BO,Npr Finance Ltd.
NRAGRINDQ.BO,NR Agarwal Industries Ltd
NRBBEARING.BO,NRB BEARINGS LTD.
NRBBEARING.NS,NRB Bearings Limited
NSIL.BO,NALWA SONS INVESTMENTS LTD.
NSIL.NS,Nalwa Sons Investments Limited
NTCIND.BO,NTC INDUSTRIES LTD.
NTPC.BO,NTPC Ltd.
NTPC.NS,NTPC Limited
NUCLEUS.BO,NUCLEUS SOFTWARE EXPORTS LTD.
NUCLEUS.NS,Nucleus Software Exports Limited
NUTECGLOB.BO,Nutech Global Ltd.
NUTEK.NS,Nu Tek India Limited
NUTRA.BO,NUTRAPLUS INDIA LTD
NUTRICIRCLE.BO,Nutricircle Limited
NYSSACORP.BO,NYSSA CORPORATION LIMITED
OASISEC.BO,Oasis Securities Ltd.
OBEROIRLTY.BO,OBEROI REALTY LTD.
OBEROIRLTY.NS,Oberoi Realty Limited
OBIL.BO,OCEANAA BIOTEK INDUSTRIES LTD
OCCL.NS,ORIENTAL CARB & CH INR10
OCTAL.BO,Octal Credit Capital Ltd.
OCTAVE.BO,PERFECT-OCTAVE MEDIA PROJECTS
ODYCORP.BO,Odyssey Corporation Ltd
ODYSSEY.BO,Odyssey Technologies Limited
OFSS.BO,ORACLE FINANCIAL SERVICES SOFT
OFSS.NS,Oracle Financial Services Software Limited
OIL.BO,Oil India Limited
OIL.NS,Oil India Limited
OILCOUNTUB.BO,OIL COUNTRY TUBULAR LTD.
OILCOUNTUB.NS,Oil Country Tubular Limited
OISL.BO,OCL IRON AND STEEL LTD.
OISL.NS,OCL Iron & Steel Limited
OKPLA.BO,OK Play India Limited
OLPCL.BO,OLYMPIC CARDS LTD.
OLYMPTX.BO,Olympia Industries Ltd.
OLYOI.BO,Olympic Oil Industries Ltd.
OMANSH.BO,OMANSH ENTERPRISES LTD
OMAXAUTO.BO,OMAX AUTOS LTD.
OMAXAUTO.NS,Omax Autos Limited
OMAXE.BO,Omaxe Ltd.
OMAXE.NS,Omaxe Limited
OMEGAIN.BO,Omega Interactive Technologies Limited
OMKAR.BO,Omkar Overseas Ltd
OMKARCHEM.BO,OMKAR SPECIALITY CHEMICALS LTD
OMKARCHEM.NS,Omkar Speciality Chemicals Limited
OMNIAX.BO,Omni Ax's Software Limited
OMNITEX.BO,Omnitex Industries (India) Limited
ONELIFECAP.BO,ONELIFE CAPITAL ADVISORS LTD.
ONELIFECAP.NS,Onelife Capital Advisors Limited
ONGC.BO,Oil and Natural Gas Corp. Ltd.
ONGC.NS,Oil and Natural Gas Corporation Limited
ONIDSAK.BO,ONIDA SAKA LTD.
ONMOBILE.BO,OnMobile Global Limited
ONMOBILE.NS,OnMobile Global Limited
ONWARDTEC.BO,ONWARD TECHNOLOGIES LTD.
ONWARDTEC.NS,Onward Technologies Limited
OONE.BO,OBJECTONE INFORMATION SYSTEMS
OPCHAINS.BO,O. P. Chains Limited
OPTIEMUS.BO,OPTIEMUS INFRACOM LTD
OPTIFIN.BO,Optimus Finance Limited
OPTOCIRCUI.BO,OPTO CIRCUITS (INDIA) LTD.
OPTOCIRCUI.NS,Opto Circuits (India) Ltd
ORACLECR.BO,Oracle Credit Limited
ORBTEXP.BO,Orbit Exports Ltd.
ORBTEXP.NS,Orbit Exports Limited
ORCHIDPHAR.BO,Orchid Pharma Limited
ORGCOAT.BO,Organic Coatings Ltd.
ORIBEVER.BO,Orient Beverages Ltd.
ORICON.BO,Oricon Enterprises Limited
ORICONENT.NS,ORICON ENTERPRISES INR2
ORIENTABRA.BO,ORIENT ABRASIVES LTD.
ORIENTABRA.NS,Orient Abrasives Limited
ORIENTALTL.BO,ORIENTAL TRIMEX LTD.
ORIENTALTL.NS,Oriental Trimex Limited
ORIENTBELL.BO,ORIENT BELL LIMITED
ORIENTBELL.NS,Orient Bell Limited
ORIENTCEM.BO,ORIENT CEMENT LTD
ORIENTCEM.NS,Orient Cement Limited
ORIENTCQ.BO,Oriental Carbon & Chemicals Limited
ORIENTHOT.BO,Oriental Hotels Limited
ORIENTHOT.NS,Oriental Hotels Limited
ORIENTLTD.BO,ORIENT PRESS LTD.
ORIENTLTD.NS,Orient Press Limited
ORIENTPPR.BO,ORIENT PAPER & INDUSTRIES LTD.
ORIENTPPR.NS,Orient Paper & Industries Limited
ORIENTREF.BO,ORIENT REFRACTORIES LTD.
ORIENTREF.NS,Orient Refractories Limited
ORIENTTR.BO,ORIENT TRADELINK LTD.
ORISSAMINE.BO,ORISSA MINERALS DEVELOPMENT CO
ORISSAMINE.NS,The Orissa Minerals Development Company Limited
ORISSASP.BO,Orissa Sponge Iron And Steel Limited
OROSMITHS.BO,OROSIL SMITHS INDIA LTD.
ORTEL.BO,Ortel Communications Limited
ORTEL.NS,Ortel Communications Limited
ORTINLAABS.BO,ORTIN LABORATORIES LTD
ORVENPR.BO,Oriental Veneer Products Ltd.
OSCARGLO.BO,Oscar Global Ltd.
OSWALAGRO.BO,OSWAL AGRO MILLS LTD.
OSWALEA.BO,OSWAL LEASING LTD.
OSWAYRN.BO,Oswal Yarns Ltd.
OTCO.BO,OTCO International Ltd.
OVOBELE.BO,OVOBEL FOODS LTD.
OZONEWORLD.BO,Ozone World Limited
PACIFICI.BO,Pacific Industries Limited
PACL.BO,Punjab Alkalies and Chemicals Ltd.
PACT.BO,Pact Industries Ltd.
PADAMCO.BO,Padam Cotton Yarns Limited
PADMAIND.BO,Padmanabh Industries Ltd
PADMALAYAT.BO,PADMALAYA TELEFILMS LTD.
PAEL.BO,PAE Ltd.
PAEL.NS,PAE Limited
PAGEIND.BO,Page Industries Limited
PAGEIND.NS,Page Industries Limited
PALRED.BO,PALRED TECHNOLOGIES LIMITED
PALSOFT.BO,Palsoft Infosystems Ltd.
PANACEABIO.BO,Panacea Biotec Ltd.
PANACEABIO.NS,Panacea Biotec Limited
PANAENERG.BO,Panasonic Energy India Company Limited
PANAFIC.BO,PANAFIC INDUSTRIALS LTD
PANAMAPET.BO,PANAMA PETROCHEM LTD.
PANAMAPET.NS,Panama Petrochem Limited
PANCARBON.BO,PANASONIC CARBON INDIA CO.LTD.
PANCHMAHQ.BO,"Panchmahal Steels, Ltd."
PANCHSHEEL.BO,PANCHSHEEL ORGANICS LTD.
PANELEC.BO,Pan Electronics India Ltd.
PANINDIAC.BO,PAN India Corporation Ltd.
PANKAJPIYUS.BO,Pankaj Piyush Trade & Inv. Ltd
PANKAJPO.BO,Pankaj Polymers Ltd
PARABDRUGS.NS,Parabolic Drugs Limited
PARACABLES.BO,PARAMOUNT COMMUNICATIONS LTD.
PARACABLES.NS,Paramount Communications Limited
PARAGONF.BO,Paragon Finance Ltd.
PARASPETRO.NS,Paras Petrofils Ltd
PARENTLD.BO,Parenteral Drugs (India) Limited
PARKERAC.BO,Parker Agrochem Exports Ltd.
PARMCOS-B.BO,Paramount Cosmetics (India) Limited
PARNAXLAB.BO,PARNAX LAB LTD.
PARSHINV.BO,Parsharti Investment Ltd
PARSHWANA.BO,PARSHWANATH CORPORATION LTD.
PARSVNATH.BO,Parsvnath Developers Limited
PARSVNATH.NS,Parsvnath Developers Limited
PASARI.BO,Pasari Spinning Mills Ltd
PASUFIN.BO,Pasupati Fincap Ltd.
PASUPTAC.BO,Pasupati Acrylon Ltd.
PASUSPG.BO,Pasupati Spinning & Weaving Mills Limited
PATELENG.BO,PATEL ENGINEERING LTD.
PATELENG.NS,Patel Engineering Limited
PATELSAI.BO,Patels Airtemp (India) Limited
PATIDAR.BO,PATIDAR BUILDCON LIMITED
PATINTLOG.BO,Patel Integrated Logistics Limited
PATINTLOG.NS,Patel Integrated Logistics Limited
PATSPINLTD.BO,PATSPIN INDIA LTD.
PATSPINLTD.NS,Patspin India Limited
PAUSHAKLTD.BO,Paushak Limited
PAWANSUT.BO,PAWANSUT HOLDINGS LTD.
PBMPOLY.BO,PBM Polytex Limited
PCCOSMA.BO,Pee Cee Cosma Sope Ltd.
PCJEWELLER.BO,PC JEWELLER LTD.
PCJEWELLER.NS,PC Jeweller Limited
PCS.BO,PCS Technology Limited
PDMJEPAPER.BO,Pudumjee Paper Products Limite
PDMJEPAPER.NS,Pudumjee Paper Products Limited
PDPL.NS,Parenteral Drugs (India) Limited
PDSMFL.BO,PDS MULTINATIONAL FASHIONS LIM
PDSMFL.NS,PDS Multinational Fashions Limited
PDUMJEIND.BO,PUDUMJEE INDUSTRIES LTD.
PEARLPOLY.BO,PEARL POLYMERS LTD.
PEARLPOLY.NS,Pearl Polymers Limited
PECOS.BO,PECOS Hotels And Pubs Limited
PEETISEC.BO,Peeti Securities Ltd
PEL.BO,PIRAMAL ENTERPRISES LTD.
PEL.NS,Piramal Enterprises Limited
PENIND.BO,PENNAR INDUSTRIES LTD.
PENIND.NS,Pennar Industries Limited
PENINLAND.BO,PENINSULA LAND LTD.
PENINLAND.NS,Peninsula Land Limited
PENTAGRAPH.BO,Pentamedia Graphics Ltd.
PEOPLIN.BO,PEOPLES INVESTMENTS LTD.
PERFECT-SM.NS,PERFECT INFRAENGIN INR10
PERFEPA.BO,Perfectpac Ltd.
PERMAGN.BO,Permanent Magnets Limited
PERSISTENT.BO,Persistent Systems Limited
PERSISTENT.NS,Persistent Systems Limited
PETPLST.BO,PET PLASTICS LTD.
PETRONENGG.NS,Petron Engineering Construction Limited
PETRONET.BO,Petronet LNG Ltd.
PETRONET.NS,Petronet LNG Limited
PFC.BO,Power Finance Corporation Limited
PFC.NS,Power Finance Corporation Limited
PFIZER.BO,Pfizer Limited
PFIZER.NS,Pfizer Limited
PFLINFOTC.BO,PFL Infotech Ltd
PFOCUS.BO,Prime Focus Limited
PFOCUS.NS,Prime Focus Limited
PFS.BO,PTC INDIA FINANCIAL SERVICES L
PFS.NS,PTC India Financial Services Limited
PGEL.BO,PG ELECTROPLAST LTD.
PGEL.NS,PG Electroplast Limited
PGFOILQ.BO,P G Foils Limited
PGHH.BO,PROCTER & GAMBLE HYGIENE & HEA
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited
PGIL.BO,PEARL GLOBAL INDUSTRIES LIMITE
PGIL.NS,Pearl Global Industries Limited
PGINDST.BO,PG INDUSTRY LTD.
PHARMAID.BO,Pharmaids Pharmaceuticals Ltd.
PHCAP.BO,PH Capital Ltd.
PHILIPCARB.BO,PHILLIPS CARBON BLACK LTD.
PHILIPCARB.NS,Phillips Carbon Black Limited
PHOENIXLTD.BO,THE PHOENIX MILLS LTD
PHOENIXLTD.NS,The Phoenix Mills Limited
PHOENIXTN.BO,PHOENIX TOWNSHIP LTD
PHOENXINTL.BO,PHOENIX INTERNATIONAL LTD.
PHOTON.BO,Photon Capital Advisors Ltd.
PHOTOQUP.BO,Photoquip India Ltd.
PHRMASI.BO,Phaarmasia Limited
PHTRADING.BO,PH TRADING LTD.
PHYTO.BO,Phyto Chem (India) Limited
PICCADIL.BO,Piccadily Agro Industries Limited
PICCASUG.BO,Piccadily Sugar & Allied Industries Limited
PICTUREHS.BO,PICTUREHOUSE MEDIA LTD.
PIDILITIND.BO,Pidilite Industries Limited
PIDILITIND.NS,Pidilite Industries Limited
PIIND.BO,P.I.INDUSTRIES LTD.
PIIND.NS,PI Industries Limited
PILANIINVS.NS,Pilani Investment and Industries Corporation Limited
PILITA.BO,Pil Italica Lifestyle Limited
PILITA.NS,PIL ITALICA LIFESTYLE LIMITED
PINKCHM.BO,PINKY CHEMICALS LTD.
PIONAGR.BO,Pioneer Agro Extracts Ltd
PIONDIST.BO,PIONEER DISTILLERIES LTD.
PIONDIST.NS,Pioneer Distilleries Limited
PIONEEREMB.BO,PIONEER EMBROIDERIES LTD.
PIONEEREMB.NS,Pioneer Embroideries Limited
PIONRINV.BO,Pioneer Investcorp Limited
PIXTRANS.BO,Pix Transmissions Ltd.
PJL.BO,Patdiam Jewellery Limited
PKTEA.NS,The Peria Karamalai Tea and Produce Company Limited
PLASTIBLEN.BO,PLASTIBLENDS INDIA LTD.
PLASTIBLEN.NS,Plastiblends India Ltd.
PMCFIN.BO,PMC FINCORP LIMITED
PML.BO,Paul Merchants Ltd.
PMTELELIN.BO,PM Telelinnks Ltd
PNB.BO,Punjab National Bank
PNB.NS,Punjab National Bank
PNBGILTS.BO,PNB Gilts Ltd.
PNBGILTS.NS,PNB Gilts Ltd.
PNC.BO,Pritish Nandy Communications Ltd.
PNC.NS,Pritish Nandy Communications Ltd
PNCINFRA.BO,PNC Infratech Limited
PNCINFRA.NS,PNC Infratech Limited
PNTKYOR.BO,Pentokey Organy (India) Limited
PODARPIGQ.BO,Poddar Pigments Limited
PODDAR.BO,Poddar Housing and Development
POEL.BO,POCL ENTERPRISES LTD
POKARNA.BO,Pokarna Ltd.
POLOHOT.BO,Polo Hotels Ltd.
POLSON.BO,Polson Ltd.
POLYCHEM.BO,Polychem Ltd.
POLYCHMP.BO,"Polymechplast Machines, Ltd."
POLYLINK.BO,Polylink Polymers ( India ) Limited
POLYMAC.BO,POLYMAC THERMOFORMERS LTD
POLYMED.BO,POLY MEDICURE LTD.
POLYMED.NS,Poly Medicure Limited
POLYPLEX.BO,Polyplex Corporation Limited
POLYPLEX.NS,Polyplex Corporation Limited
POLYSPIN.BO,Polyspin Exports Ltd.
POLYTEX.BO,POLYTEX INDIA LTD.
PONDYOXIDE.BO,PONDY OXIDES & CHEMICALS LTD.
PONNIERODE.BO,PONNI SUGARS (ERODE) LTD.
PONNIERODE.NS,Ponni Sugars (Erode) Limited
POOJAENT.BO,POOJA ENTERTAINMENT AND FILMS
POONADAL.BO,Poona Dal & Oil Industries Ltd.
POPULARES.BO,Popular Estate Management Ltd.
PORWAL.BO,Porwal Auto Components Ltd
POWERGRID.BO,Power Grid Corporation of India Limited
POWERGRID.NS,Power Grid Corporation of India Limited
POWERMECH.BO,Power Mech Projects Limited
POWERMECH.NS,Power Mech Projects Limited
PPAP.BO,PPAP Automotive Limited
PPAP.NS,PPAP Automotive Limited
PRABHAT.BO,Prabhat Dairy Limited
PRABHAT.NS,Prabhat Dairy Limited
PRADIP.BO,Pradip Overseas Limited
PRADIP.NS,Pradip Overseas Limited
PRADPME.BO,Pradeep Metals Limited
PRAENG.BO,PRAJAY ENGINEERS SYNDICATE LTD
PRAENG.NS,Prajay Engineers Syndicate Limited
PRAGBOS.BO,Prag Bosimi Synthetics Ltd.
PRAJIND.BO,Praj Industries Ltd.
PRAJIND.NS,Praj Industries Limited
PRAKASH.BO,PRAKASH INDUSTRIES LTD.
PRAKASH.NS,Prakash Industries Limited
PRAKASHSTL.BO,PRAKASH STEELAGE LTD.
PRAKASHSTL.NS,Prakash Steelage Limited
PRANAVSP.BO,Pranavaditya Spinning Mills Limited
PRATIK.BO,Pratik Panels Ltd.
PRATIKSH.BO,Pratiksha Chemicals Limited
PRECAM.BO,Precision Camshafts Limited
PRECAM.NS,Precision Camshafts Limited
PRECISIO.BO,Precision Electronics Ltd.
PRECISION.BO,Precision Containeurs Limited
PRECOT.NS,Precot Meridian Limited
PRECTRA.BO,PRECIOUS TRADING & INVESTMENTS
PRECWIRE.BO,Precision Wires India Ltd.
PRECWIRE.NS,Precision Wires India Ltd.
PREMCAP.BO,Premier Capital Services Limited
PREMCAPM.BO,Premium Capital Market & Investment Ltd.
PREMCO.BO,Premco Global Ltd.
PREMEXPLQ.BO,Premier Explosives Limited
PREMIER.BO,Premier Ltd.
PREMIER.NS,Premier Limited
PREMIERPOL.BO,PREMIER POLYFILM LTD.
PREMIERPOL.NS,Premier Polyfilm Ltd.
PREMPIPES.BO,PREMIER PIPES LTD.
PREMSYN.BO,Premier Synthetics Ltd.
PRERINFRA.BO,Prerna Infrabuild Limited
PRESOFI.BO,PREM SOMANI FINANCIAL SERVICES
PRESSMN.BO,PRESSMAN ADVERTISING LIMITED
PRESSMN.NS,Pressman Advertising Limited
PRESSURS.BO,Pressure Sensitive Systems (India) Ltd.
PRESTIGE.BO,PRESTIGE ESTATES PROJECTS LTD.
PRESTIGE.NS,Prestige Estates Projects Limited
PRIMAGR.BO,Prima Agro Limited
PRIMAIN.BO,PRIMA INDUSTRIES LTD.
PRIMAPLA.BO,Prima Plastics Ltd.
PRIMECAPM.BO,PRIME CAPITAL MARKET LTD.
PRIMEPRO.BO,Prime Property Development Corporation Ltd.
PRIMESECU.BO,PRIME SECURITIES LTD.
PRIMESECU.NS,Prime Securities Limited
PRIMEURB.BO,PRIME URBAN DEVELOPMENT INDIA
PRIMIND.BO,Prime Industries Ltd.
PRISMMEDI.BO,PRISM MEDICO AND PHARMACY LTD.
PRIYALT.BO,Priya Ltd.
PROCAL.BO,Procal Electronics India Ltd
PROFDIA.BO,PROFESSIONAL DIAMONDS LTD.
PROFINC.BO,Pro Fin Capital Services Ltd.
PROMACT.BO,Promact Plastics Limited
PROZONINTU.BO,PROZONINTU
PROZONINTU.NS,Prozone Intu Properties Limited
PSB.BO,PUNJAB & SIND BANK
PSB.NS,Punjab & Sind Bank
PSL.NS,PSL Limited
PSUBNKBEES.BO,Goldman Sachs Mutual Fund - Goldman Sachs PSU Bank Exchange Traded Scheme
PSUBNKBEES.NS,Goldman Sachs PSU Bank BeES ETF
PTC.BO,PTC India Limited
PTC.NS,PTC India Limited
PTCIL.BO,PTC Industries Ltd.
PTL.BO,PTL Enterprises Limited
PTL.NS,PTL Enterprises Limited
PULSRIN.BO,PULSAR INTERNATIONAL LTD.
PUNJABCHEM.BO,PUNJAB CHEMICALS AND CROP PROT
PUNJABCHEM.NS,Punjab Chemicals and Crop Protection Limited
PUNJCOMMU.BO,Punjab Communications Ltd.
PUNJLLOYD.BO,Punj Lloyd Ltd.
PUNJLLOYD.NS,Punj Lloyd Limited
PUROHITCON.BO,Purohit Construction Limited
PURSHOTTAM.BO,PURSHOTTAM INVESTOFIN LTD
PURVA.BO,Puravankara Projects Limited
PURVA.NS,Puravankara Limited
PUSHPIN.BO,PUSHPSONS INDUSTRIES LTD.
PVP.NS,PVP Ventures Limited
PVR.BO,PVR Limited
PVR.NS,PVR Limited
PVVINFRA.BO,PVV Infra Limited
PWASML.BO,Prakash Woollen & Synthetic Mi
PYXISFIN.BO,Pyxis Finvest Limited
QGOLDHALF.BO,Quantum Mutual Fund - Quantum Gold Fund
QGOLDHALF.NS,Quantum Gold ETF
QNIFTY.BO,Quantum Mutual Fund - Quantum Index Fund
QNIFTY.NS,Quantum Index ETF
QUADRANT.BO,QUADRANT TELEVENTURES LIMITED
QUANTBUILD.BO,QUANTUM BUILD-TECH LTD
QUANTDIA.BO,Quantum Digital Vision India Ltd.
QUASAR.BO,QUASAR INDIA LTD
QUEST.BO,QUEST SOFTECH (INDIA) LTD
QUICKHEAL.BO,Quick Heal Technologies Limite
QUICKHEAL.NS,Quick Heal Technologies Limited
QUINTEGRA.BO,Quintegra Solutions Limited
QUINTEGRA.NS,Quintegra Solutions Limited
RAAJMEDI.BO,RAAJ MEDISAFE INDIA LTD.
RAASHIF.BO,RAASHI FERTILIZERS LTD.
RACLGEAR.BO,RACL Geartech Limited
RADAAN.BO,RADAAN MEDIAWORKS (I) LTD.
RADAAN.NS,Radaan Mediaworks India Limited
RADHEDE.BO,Radhe Developers (India) Ltd.
RADICO.BO,Radico Khaitan Ltd.
RADICO.NS,Radico Khaitan Limited
RADIXIND.BO,RADIX INDUSTRIES (INDIA) LIMIT
RAFL.BO,Raghuvansh Agrofarms Limited
RAGHUNAT.BO,Raghunath International Ltd.
RAGHUSYN.BO,Raghuvir Synthetics Ltd.
RAGHUTOB.BO,R T C L Limited
RAHME.BO,Rahul Merchandising Limited
RAIN.BO,Rain Industries Limited
RAIN.NS,Rain Industries Limited
RAINBOWDQ.BO,Rainbow Denim Ltd.
RAINBOWF.BO,Rainbow Foundations Limited
RAINBOWPAP.NS,Rainbow Papers Limited
RAJABAH.BO,RAJA BAHADUR INTERNATIONAL LTD
RAJESHEXPO.BO,RAJESH EXPORTS LTD.
RAJESHEXPO.NS,Rajesh Exports Limited
RAJGLOWIR.BO,Rajratan Global Wire Limited
RAJINFRA.BO,RAJESWARI INFRASTRUCTURE LIMIT
RAJKSYN.BO,Rajkamal Synthetics Ltd.
RAJOIL.BO,Raj Oil Mills Limited
RAJOOENG.BO,Rajoo Engineers Ltd.
RAJPACK.BO,Raj Packaging Industries Ltd.
RAJPALAYAM.BO,RAJAPALAYAM MILLS LTD.
RAJPUTANA.BO,Rajputana Investment and Finan
RAJRAYON.BO,RAJ RAYON INDUSTRIES LIMITED
RAJRAYON.NS,Raj Rayon Industries Limited
RAJSAN.BO,RAJSANKET REALTY LIMITED
RAJSPTR.BO,Rajasthan Petro Synthetics Limited
RAJSREESUG.BO,RAJSHREE SUGARS & CHEMICALS LT
RAJSREESUG.NS,Rajshree Sugars and Chemicals Limited
RAJTUBE.BO,Rajasthan Tube Manufacturing Company Ltd
RAJTV.BO,Raj Television Network Ltd.
RAJTV.NS,Raj Television Network Limited
RAJVIR.BO,Rajvir Industries Ltd
RAJVIR.NS,Rajvir Industries Limited
RALEGRA.BO,Ravileela Granites Ltd.
RALLIS.BO,Rallis India Limited
RALLIS.NS,Rallis India Limited
RAMANEWS.BO,SHREE RAMA NEWSPRINT LTD.
RAMANEWS.NS,Shree Rama Newsprint Limited
RAMAPETRO.BO,RAMA PETROCHEMICALS LTD.
RAMAPHO.BO,Rama Phosphates Limited
RAMAPPR-B.BO,Rama Paper Mills Ltd.
RAMASTEEL.BO,Rama Steel Tubes Limited
RAMASTEEL.NS,Rama Steel Tubes Limited
RAMAVISION.BO,RAMA VISION LTD.
RAMCOCEM.BO,THE RAMCO CEMENTS LIMITED
RAMCOCEM.NS,The Ramco Cements Limited
RAMCOIND.BO,Ramco Industries Limited
RAMCOIND.NS,Ramco Industries Limited
RAMCOSYS.BO,Ramco Systems Limited
RAMCOSYS.NS,Ramco Systems Limited
RAMGOPOLY.BO,RAMGOPAL POLYTEX LTD.
RAMINFO.BO,Raminfo Limited
RAMKY.BO,RAMKY INFRASTRUCTURE LTD.
RAMKY.NS,Ramky Infrastructure Limited
RAMRAT.BO,Ram Ratna Wires Ltd
RAMSARUP.BO,Ramsarup Industries Ltd.
RAMSARUP.NS,Ramsarup Industries Limited
RAMSONS.BO,Ramsons Projects Limited
RANASUG.BO,Rana Sugars Ltd.
RANASUG.NS,Rana Sugars Limited
RANCC.BO,RANE COMPUTERS CONSULTANCY LTD
RANDER.BO,Rander Corporation Ltd.
RANEENGINE.BO,RANE ENGINE VALVE LTD.
RANEENGINE.NS,Rane Engine Valve Limited
RANEHOLDIN.BO,RANE HOLDINGS LTD.
RANEHOLDIN.NS,Rane Holdings Limited
RAP.BO,Rap Media Ltd.
RAPICUT.BO,Rapicut Carbides Ltd.
RAPIDIN.BO,RAPID INVESTMENTS LTD.
RASANDIK.BO,Rasandik Engineering Industries India Ltd.
RASIELEC.BO,Rasi Electrodes Ltd.
RASRESOR.BO,Ras Resorts & Apart Hotels Ltd
RASSIREF.BO,Raasi Refractories Ltd.
RATHIBAR.BO,Rathi Bars Limited
RATNAMANI.BO,RATNAMANI METALS & TUBES LTD.
RATNAMANI.NS,Ratnamani Metals & Tubes Limited
RAUNAQEPC.BO,Raunaq EPC International Limit
RAVALSUGAR.BO,RAVALGAON SUGAR FARM LTD.
RAYALEMA.BO,Royale Manor Hotels & Industries Ltd.
RAYLA.BO,Raymed Labs Ltd.
RAYMOND.BO,Raymond Limited
RAYMOND.NS,Raymond Limited
RBGUPTA.BO,R.B.GUPTA FINANCIALS LTD.
RBL.BO,RANE BRAKE LINING LTD.
RBL.NS,Rane Brake Lining Limited
RCCEMEN.BO,RCC CEMENTS LTD.
RCCL.BO,Rajasthan Cylinders & Containe
RCF.BO,Rashtriya Chemicals And Fertilizers Limited
RCF.NS,Rashtriya Chemicals And Fertilizers Limited
RCIIND.BO,RCI INDUSTRIES & TECHNOLOGIES
RCL.BO,Radhagobind Commercial Limited
RCOM.BO,Reliance Communications Ltd.
RCOM.NS,Reliance Communications Limited
RDBRIL.BO,RDB REALTY & INFRASTRUCTURE LT
RDBRL.BO,RDB RASAYANS LTD.
REALSTR.BO,Real Strips Limited
RECLTD.BO,Rural Electrification Corporation Limited
RECLTD.NS,Rural Electrification Corporation Limited
REDEXPR.BO,Redex Protech Ltd.
REDINGTON.BO,Redington (India) Ltd.
REDINGTON.NS,Redington (India) Limited
REFEX.BO,Refex Industries Limited
REFEX.NS,Refex Industries Limited
REFNOL.BO,Refnol Resins & Chemicals Ltd.
REGAL.BO,Regal Entertainment & Consultants Ltd.
REGENCERAM.BO,REGENCY CERAMICS LTD.
REGENCERAM.NS,Regency Ceramics Limited
REGENTRP.BO,Regent Enterprises Limited
REGTRUS.BO,Regency Trust Ltd.
RELAXO.BO,Relaxo Footwears Limited
RELAXO.NS,Relaxo Footwears Limited
RELCAPITAL.BO,Reliance Capital Limited
RELCAPITAL.NS,Reliance Capital Limited
RELCHEMQ.BO,Reliance Chemotex Industries Limited
RELCONS.NS,R*Shares Consumption ETF
RELIABVEN.BO,Reliable Ventures India Ltd.
RELIANCE.BO,RELIANCE INDUSTRIES LTD.
RELIANCE.NS,Reliance Industries Limited
RELICAB.BO,Relicab Cable Manufacturing Li
RELICTEC.BO,Relic Technologies Ltd.
RELIGARE.BO,Religare Enterprises Limited
RELIGARE.NS,Religare Enterprises Limited
RELINFRA.BO,Reliance Infrastructure Ltd
RELINFRA.NS,Reliance Infrastructure Limited
RELSIND.BO,RELSON INDIA LTD.
REMIEDEL.BO,Remi Edelstahl Tubulars Ltd
REMSONSIND.BO,REMSONS INDUSTRIES LTD.
REMSONSIND.NS,Remsons Industries Limited
RENUKA.BO,Shree Renuka Sugars Limited
RENUKA.NS,Shree Renuka Sugars Limited
REPCOHOME.BO,REPCO HOME FINANCE LTD.
REPCOHOME.NS,Repco Home Finance Limited
REPRO.BO,Repro India Limited
REPRO.NS,Repro India Limited
RESONANCE.BO,Resonance Specialties Limited
RESPONIND.BO,Responsive Industries Limited
RESPONIND.NS,Responsive Industries Limited
RESPONSINF.BO,RESPONSE INFORMATICS LTD
RESTILE.BO,Restile Ceramics Ltd.
REVATHI.BO,REVATHI EQUIPMENT LTD.
REVATHI.NS,Revathi Equipment Limited
REXNORD.BO,Rexnord Electronics and Controls Limited
RGF.BO,RGF Capital Markets Limited
RIBATEX.BO,Riba Textiles Limited
RICHAIND.BO,Richa Industries Ltd
RICHIRICH.BO,RICHIRICH INVENTURES LIMITED
RICHUNV.BO,RICH UNIVERSE NETWORK LTD.
RICOAUTO.BO,Rico Auto Industries Limited
RICOAUTO.NS,Rico Auto Industries Limited
RIDDHI.BO,Riddhi Siddhi Gluco Biols Limited
RIGASUG.BO,Riga Sugar Co. Ltd.
RIIL.BO,Reliance Industrial Infrastructure Limited
RIIL.NS,Reliance Industrial Infrastructure Limited
RIR.BO,Ruttonsha International Rectifier Ltd.
RISAINTL.BO,RISA INTERNATIONAL LTD.
RISHDIGA.BO,Rishabh Digha Steel & Allied Products Ltd.
RISHILASE.BO,Rishi Laser Ltd
RISHIROOP.BO,Rishiroop Limited
RISHITECH.BO,RISHI TECHTEX LTD.
RITESHIN.BO,Ritesh International Ltd.
RJBIOTECH.BO,R J BIO-TECH LTD
RJKMRFR.BO,Rajkumar Forge Ltd.
RJSHAH.BO,R.J.SHAH & CO.LTD.
RKDL.BO,RAVI KUMAR DISTILLERIES LTD.
RKDL.NS,Ravi Kumar Distilleries Limited
RKFORGE.BO,Ramkrishna Forgings Limited
RKFORGE.NS,Ramkrishna Forgings Limited
RLF.BO,RLF Ltd.
